timestamp,event,node_id,worker_url,detail,elapsed_silent_s
1778354310.1134,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,27.427
1778354310.1144,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,27.507
1778354310.1144,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,27.504
1778354310.1154,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,27.584
1778354323.2416,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,31.859
1778354323.2447,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,33.305
1778354323.2477,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,33.365
1778354323.2523,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,33.365
1778354323.2553,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,33.463
1778354349.9636,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,52.76
1778354349.9696,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,52.854
1778354349.9736,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,52.839
1778354349.9767,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,52.902
1778354362.1963,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,63.52
1778354374.5804,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,70.107
1778354374.5824,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,70.172
1778354374.5854,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,70.188
1778354374.5884,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,70.218
1778354389.0126,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,83.005
1778354389.2072,WORKER_RECOVERED,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Health check passed,0.0
1778354415.402,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,102.181
1778354415.4048,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,103.589
1778354415.4078,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,103.761
1778354415.4108,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,103.589
1778354415.4128,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,103.745
1778354426.1848,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,105.698
1778354426.1868,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,107.087
1778354426.1877,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,99.948
1778354426.1883,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,107.087
1778354426.1894,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,99.931
1778354439.0596,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,89.411
1778354439.0636,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,90.87
1778354439.0676,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,83.635
1778354439.0716,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,90.807
1778354439.0756,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,90.931
1778354452.5212,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,97.015
1778354452.5318,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,96.967
1778354452.5348,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,97.078
1778354465.4843,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,93.935
1778354465.4857,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,95.418
1778354465.4867,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,95.463
1778354465.4877,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,95.322
1778354465.4887,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,95.402
1778354486.9133,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,108.105
1778354486.9183,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,109.504
1778354486.9211,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,109.612
1778354486.9231,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,109.434
1778354486.925,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,109.47
1778354500.8254,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,114.699
1778354500.8264,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,116.125
1778354500.8275,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,116.243
1778354500.8275,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,116.025
1778354500.829,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,116.055
1778354513.8179,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,105.785
1778354513.8349,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,107.194
1778354513.8483,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,107.337
1778354513.8586,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,107.085
1778354513.8703,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,107.21
1778354525.8627,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,103.143
1778354525.8637,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,97.305
1778354525.8647,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,97.464
1778354525.8657,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,97.192
1778354525.8671,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,97.388
1778354539.5902,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,109.582
1778354554.0631,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,116.788
1778354554.0641,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,118.184
1778354554.0652,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,118.336
1778354554.0663,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,118.094
1778354554.0683,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,118.277
1778354567.519,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,115.675
1778354567.5663,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,117.068
1778354567.5754,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,117.207
1778354567.5873,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,117.006
1778354567.5953,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,117.146
1778354581.1184,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,114.451
1778354581.1189,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,116.079
1778354581.1211,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,116.094
1778354581.1221,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,116.0
1778354581.1235,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,116.179
1778354593.8371,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,105.236
1778354593.8401,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,106.827
1778354593.8401,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,106.877
1778354593.8426,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,106.745
1778354593.845,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,107.017
1778354606.2802,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,110.383
1778354606.3013,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,111.962
1778354606.3183,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,112.055
1778354606.3409,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,111.876
1778354606.4093,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,112.15
1778354620.1566,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,118.524
1778354620.1761,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,118.523
1778354620.2022,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,118.413
1778354620.2939,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,118.7
1778354630.5178,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,127.286
1778354630.5239,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,121.588
1778354630.5261,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,121.772
1778354641.709,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,123.86
1778354641.7104,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,118.15
1778354641.7197,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,118.171
1778354641.7267,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,118.089
1778354641.7317,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,118.363
1778354645.2112,WORKER_RECOVERED,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Health check passed,0.0
1778354654.0387,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,114.273
1778354654.0417,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,115.808
1778354654.0472,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,115.902
1778354654.0522,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,115.838
1778354654.0561,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,116.051
1778354667.547,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,120.503
1778354667.5695,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,121.965
1778354667.5755,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,122.081
1778354667.5858,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,122.019
1778354667.5897,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,122.262
1778354680.5285,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,126.086
1778354680.5315,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,127.66
1778354680.5365,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,127.799
1778354680.5395,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,127.69
1778354680.5445,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,127.948
1778354692.919,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,123.783
1778354692.9219,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,125.428
1778354692.9249,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,125.56
1778354692.9279,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,125.464
1778354692.9299,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,125.713
1778354705.5058,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,121.788
1778354705.5068,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,123.383
1778354705.5078,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,123.549
1778354705.5093,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,123.458
1778354705.5124,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,123.678
1778354717.6921,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,112.098
1778354717.7068,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,113.697
1778354717.7098,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,113.826
1778354717.7228,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,113.726
1778354717.7258,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,106.694
1778354731.0993,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,118.206
1778354731.1113,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,112.467
1778354731.1213,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,112.681
1778354731.1279,WORKER_DEAD,248c8b47-d649-f522-2854-d6a00d879678,http://localhost:8005,Heartbeat timeout,112.484
1778354731.136,WORKER_DEAD,6c895c2b-4fe6-7381-1a6f-d34d452aabb4,http://localhost:8004,Heartbeat timeout,112.791
1778354731.347,WORKER_RECOVERED,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Health check passed,0.0
1778405952.3209,WORKER_DEAD,9275aeee-0c12-f1df-d755-59696d64d815,http://localhost:8002,Heartbeat timeout,33.151
1778405962.336,WORKER_DEAD,69f39c8d-7f35-c749-67ca-82e6317f56de,http://localhost:8001,Heartbeat timeout,26.775
1778405972.353,WORKER_DEAD,7b06ed3c-f54f-bf4c-54b4-c9384141bf7a,http://localhost:8003,Heartbeat timeout,30.086
